key,provider,type,title,url,tv,ka,description,fullText,imageUrl
"kleio|https://www.vgnkleio.nl/bronnen/ooggetuigenverslag-bezetting-van-rotterdam","Kleio","TEXT","Ooggetuigenverslag bezetting van Rotterdam","https://www.vgnkleio.nl/bronnen/ooggetuigenverslag-bezetting-van-rotterdam","9","KA42","Het Rotterdams Jaarboekje van 1947 bevat een verslag van dokter Kramer over het Bergwegziekenhuis tijdens de Tweede Wereldoorlog. In dit verslag komen zijn ervaringen tijdens en na het bombardement van 14 mei uitgebreid aan bod. Kamer beschrijft over de nazificatie van het ziekenhuis. Van september 1942 tot augustus 1944 bestaat de directie uit NSB’ers. Daarnaast doet hij verslag van de hongerwinter in het ziekenhuis. Op 14 augustus 1945 wordt hij door burgemeester Oud als geneesheer-directeur geïnstalleerd.Na het bombardement zijn kerken en scholen snel omgetoverd tot noodhospitalen, zodat het Bergwegziekenhuis alleen nog de ernstige patiënten aan hoeft te nemen. Als het Coolsingelziekenhuis en andere hulplocaties worden gebombardeerd, krijgt het Bergwegziekenhuis met meer slachtoffers en vluchtelingen te maken dan het eigenlijk aankan. De aanblik van de ernstige verwondingen, de doden","Het Rotterdams Jaarboekje van 1947 bevat een verslag van dokter Kramer over het Bergwegziekenhuis tijdens de Tweede Wereldoorlog. In dit verslag komen zijn ervaringen tijdens en na het bombardement van 14 mei uitgebreid aan bod. Kamer beschrijft over de nazificatie van het ziekenhuis. Van september 1942 tot augustus 1944 bestaat de directie uit NSB’ers. Daarnaast doet hij verslag van de hongerwinter in het ziekenhuis. Op 14 augustus 1945 wordt hij door burgemeester Oud als geneesheer-directeur geïnstalleerd.Na het bombardement zijn kerken en scholen snel omgetoverd tot noodhospitalen, zodat het Bergwegziekenhuis alleen nog de ernstige patiënten aan hoeft te nemen. Als het Coolsingelziekenhuis en andere hulplocaties worden gebombardeerd, krijgt het Bergwegziekenhuis met meer slachtoffers en vluchtelingen te maken dan het eigenlijk aankan. De aanblik van de ernstige verwondingen, de doden en het verdriet van de familieleden is volgens Kramer niet te beschrijven. Veel doden worden in de lighallen in de tuin neergelegd.Door ruimtegebrek worden dakloze ouderen naar opvangplekken in scholen en kerken dichtbij gestuurd. Daarbij trekken veel Rotterdammers langs de Bergweg omdat het nog een van de weinige overgebleven wegen is, die vrij is van puin. De chaos wordt vergroot. Rotterdammers vluchten door het opgestopte verkeer voor het ziekenhuis richting Hilligersberg bepakt met huisraad. Sommigen dragen pannen en vergieten op het hoofd als bescherming. Kramer beschrijft uitgebreid een 30-jarige vrouw die na verlamd te zijn geraakt telkens naar een ander ziekenhuis wordt vervoerd.Gepubliceerd bij het artikel in het Rotterdams Jaarboekje reeks 5, jaargang 5 (1947). Kramer, P.H. Het gemeente-ziekenhuis aan den Bergweg in de oorlogsjaren (1940-1945) (p. 219-247). Ooggetuigenverslag bezetting van Rotterdam","/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2024%2F04%2Fimage-28.png"
"kleio|https://www.vgnkleio.nl/bronnen/de-tijdelijke-driehoek-hindenburg-en-von-papen-duwen-hitler-naar-de-macht","Kleio","TEXT","de Tijdelijke Driehoek: Hindenburg en Von Papen Duwen Hitler naar de Macht","https://www.vgnkleio.nl/bronnen/de-tijdelijke-driehoek-hindenburg-en-von-papen-duwen-hitler-naar-de-macht","9","KA42","Deze spotprent, getiteld ‘De Tijdelijke Driehoek: Hindenburg en Von Papen Duwen Hitler naar de Macht’, is een kritisch commentaar op een van de meest fatale politieke beslissingen uit de moderne geschiedenis. De prent werd in het cruciale jaar 1933 gepubliceerd in het gezaghebbende Britse satirische tijdschrift Punch en is het werk van de bekende cartoonist Bernard Partridge. Dit geeft de bron de context van een internationale, vroege waarschuwing voor de gevaren die Duitsland en Europa te wachten stonden.De bron illustreren een tragische politieke misrekening: de prent beeldt Rijkspresident Paul von Hindenburg en de voormalige Kanselier Franz von Papen af terwijl zij, met gezag en overtuiging, Adolf Hitler symbolisch op hun schouders dragen. Het tafereel verwijst naar de gebeurtenis op 30 januari 1933, wanneer Von Papen – in een poging om zijn eigen invloed terug te winnen – de oudere e","Deze spotprent, getiteld ‘De Tijdelijke Driehoek: Hindenburg en Von Papen Duwen Hitler naar de Macht’, is een kritisch commentaar op een van de meest fatale politieke beslissingen uit de moderne geschiedenis. De prent werd in het cruciale jaar 1933 gepubliceerd in het gezaghebbende Britse satirische tijdschrift Punch en is het werk van de bekende cartoonist Bernard Partridge. Dit geeft de bron de context van een internationale, vroege waarschuwing voor de gevaren die Duitsland en Europa te wachten stonden.De bron illustreren een tragische politieke misrekening: de prent beeldt Rijkspresident Paul von Hindenburg en de voormalige Kanselier Franz von Papen af terwijl zij, met gezag en overtuiging, Adolf Hitler symbolisch op hun schouders dragen. Het tafereel verwijst naar de gebeurtenis op 30 januari 1933, wanneer Von Papen – in een poging om zijn eigen invloed terug te winnen – de oudere en verzwakte Hindenburg ervan overtuigde Hitler te benoemen tot Rijkskanselier van Duitsland.De kern van de satire liggen in de cynische titel ‘De Tijdelijke Driehoek’. Von Papen en de conservatieve elite geloofden naïef dat zij Hitler en zijn radicale nazi-partij konden ‘inlijsten’ en controleren binnen een coalitieregering. De prent benadrukt de veronderstelling dat de invloed van de conservatieven (Von Papen en Hindenburg) de opkomst van Hitler slechts zou faciliteren. Deze bron is daarmee een krachtige visuele weergave van de politieke tunnelvisie die het einde van de Weimarrepubliek betekende en de weg vrijmaakte voor de dictatuur van het Derde Rijk. de Tijdelijke Driehoek: Hindenburg en Von Papen Duwen Hitler naar de Macht","/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2025%2F11%2Fimage-4.png"
"kleio|https://www.vgnkleio.nl/bronnen/hitler-feliciteert-jongens-van-de-hitlerjugend","Kleio","TEXT","Hitler feliciteert jongens van de Hitlerjugend","https://www.vgnkleio.nl/bronnen/hitler-feliciteert-jongens-van-de-hitlerjugend","9","KA42","Op deze foto uit maart 1945 van een van zijn laatste verschijningen in het openbaar, feliciteert Adolf Hitler in Berlijn jongens van de Hitlerjugend die zojuist zijn onderscheiden voor hun verzet tegen het oprukkende Rode Leger: Hitler feliciteert jongens van de Hitlerjugend","Op deze foto uit maart 1945 van een van zijn laatste verschijningen in het openbaar, feliciteert Adolf Hitler in Berlijn jongens van de Hitlerjugend die zojuist zijn onderscheiden voor hun verzet tegen het oprukkende Rode Leger: Hitler feliciteert jongens van de Hitlerjugend","/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2024%2F09%2Fimage-3.png"
"kleio|https://www.vgnkleio.nl/bronnen/campagnetoespraak-van-hitler","Kleio","TEXT","Campagnetoespraak van Hitler","https://www.vgnkleio.nl/bronnen/campagnetoespraak-van-hitler","9","KA42","Adolf Hitler houdt in 1932 een campagnetoespraak tot de Industriële Club, een vereniging van Duitse zakenlieden en economen:Heren, waar is de organisatie die, net als onze organisatie, kan pochen dat het op elk moment 400.000 mannen op de been kan brengen, mannen die zijn opgeleid tot blinde gehoorzaamheid en klaar zijn om elke opdracht uit te voeren? . . . In onze beweging zijn vandaag de dag honderdduizenden jonge mannen bereid om met gevaar voor eigen leven onze tegenstanders te weerstaan.Ik weet heel goed, mijne heren, dat wanneer nationaal-socialisten marcheren door de straten en er plotseling in de avond tumult en onrust ontstaat, de burgerman het gordijn opent, naar buiten kijkt en zegt: “Eens te meer is mijn nachtrust verstoord, geen slaap meer voor mij; waarom provoceren de Nazi’s altijd zo en rennen ze door de nacht?”Maar vergeet niet dat vele honderden en duizenden SA’ers en S","Adolf Hitler houdt in 1932 een campagnetoespraak tot de Industriële Club, een vereniging van Duitse zakenlieden en economen:Heren, waar is de organisatie die, net als onze organisatie, kan pochen dat het op elk moment 400.000 mannen op de been kan brengen, mannen die zijn opgeleid tot blinde gehoorzaamheid en klaar zijn om elke opdracht uit te voeren? . . . In onze beweging zijn vandaag de dag honderdduizenden jonge mannen bereid om met gevaar voor eigen leven onze tegenstanders te weerstaan.Ik weet heel goed, mijne heren, dat wanneer nationaal-socialisten marcheren door de straten en er plotseling in de avond tumult en onrust ontstaat, de burgerman het gordijn opent, naar buiten kijkt en zegt: “Eens te meer is mijn nachtrust verstoord, geen slaap meer voor mij; waarom provoceren de Nazi’s altijd zo en rennen ze door de nacht?”Maar vergeet niet dat vele honderden en duizenden SA’ers en SS’ers van de Nationaal-Socialistische Beweging elke dag in hun vrachtwagens moeten klimmen, vergaderingen moeten beschermen, moeten marcheren, zichzelf op moeten offeren nacht na nacht, en dan in het grauwe ochtendgloren ofwel terugkomen in hun werkplaatsen en fabrieken of als werkloze een schijntje van een uitkering moeten ophalen.En als de hele Duitse natie vandaag hetzelfde geloof had in haar roeping als deze honderd duizenden, als de hele natie dit idealisme bezat, dan zou Duitsland er in de ogen van de wereld anders voor staan dan nu!","/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2Felementor%2Fthumbs%2Fbannerledenwerf3-r64uj0c86zb4z8a3r1rg1vj4a02qlhwj79ek6dobdc.jpg"
"kleio|https://www.vgnkleio.nl/bronnen/noodbevoegdheden-en-het-rode-gevaar-een-gouden-kans-voor-hitler","Kleio","TEXT","Noodbevoegdheden en Het Rode Gevaar: Een Gouden Kans voor Hitler","https://www.vgnkleio.nl/bronnen/noodbevoegdheden-en-het-rode-gevaar-een-gouden-kans-voor-hitler","9","KA42","Op deze prent van 8 maart 1933 uit Punch magazine uit London, staan Paul von Hindenburg en Adolf Hitler. Ze hebben Romeinse toga’s aan. Hitler heeft een stok met een hakenkruis erop vast. In zijn hand heeft hij papieren met de tekst “”Emergency powers”” erop. Deze heeft hij gekregen van Hindenburg. Achter hen staat het Duitse Reichstag gebouw in de brand. In de tekst onderin wordt Hindenburg “”The Old Consul”” genoemd. Dit verwijst verder naar de Romeinse tijd, toen consuls belangrijke politici waren. Hij moedigt Hitler aan om dictator te worden.Deze prent gaat over de Rijksdagbrand van 27 februari 1933, kort nadat Hitler benoemd werd tot Kanselier. Volgens de Nazi partij zijn communisten verantwoordelijk geweest voor de brand. Hindenburg vaardigde op advies van Hitler zijn Rijksdagbrandverordening waarmee veel Duitse burgerlijke vrijheden ongeldig verklaard werden. Hiermee kon de Nazi p","Op deze prent van 8 maart 1933 uit Punch magazine uit London, staan Paul von Hindenburg en Adolf Hitler. Ze hebben Romeinse toga’s aan. Hitler heeft een stok met een hakenkruis erop vast. In zijn hand heeft hij papieren met de tekst “”Emergency powers”” erop. Deze heeft hij gekregen van Hindenburg. Achter hen staat het Duitse Reichstag gebouw in de brand. In de tekst onderin wordt Hindenburg “”The Old Consul”” genoemd. Dit verwijst verder naar de Romeinse tijd, toen consuls belangrijke politici waren. Hij moedigt Hitler aan om dictator te worden.Deze prent gaat over de Rijksdagbrand van 27 februari 1933, kort nadat Hitler benoemd werd tot Kanselier. Volgens de Nazi partij zijn communisten verantwoordelijk geweest voor de brand. Hindenburg vaardigde op advies van Hitler zijn Rijksdagbrandverordening waarmee veel Duitse burgerlijke vrijheden ongeldig verklaard werden. Hiermee kon de Nazi partij op harde wijze communisten vervolgen en hun macht uitbreiden. Noodbevoegdheden en Het Rode Gevaar: Een Gouden Kans voor Hitler","/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2025%2F11%2Fimage-9-774x1024.png"
"kleio|https://www.vgnkleio.nl/bronnen/dat-moet-een-stuk-van-hitler-zijn","Kleio","TEXT","Dat moet een stuk van Hitler zijn","https://www.vgnkleio.nl/bronnen/dat-moet-een-stuk-van-hitler-zijn","9","KA42","Deze prent is gemaakt in 1933 in Nederland voor het blad De Notenkraker. Te zien is een jongen op straat die naar een geslacht varken kijkt. Het varken hangt aan een haak en zijn hoofd is eraf. De jongen fluit een deuntje en vraagt zich af “”Dat moet een stuk van Hitler zijn…?””. Boven staat de tekst “”Vox populi”” wat “”de mening van het volk”” betekent.Waarschijnlijk is het idee dat men in Nederland in algemeen denkt dat Hitler symbolisch gelijk staat aan een varken staat. Het geslachte varken toont het negatieve gevoel naar Hitler toe.","Deze prent is gemaakt in 1933 in Nederland voor het blad De Notenkraker. Te zien is een jongen op straat die naar een geslacht varken kijkt. Het varken hangt aan een haak en zijn hoofd is eraf. De jongen fluit een deuntje en vraagt zich af “”Dat moet een stuk van Hitler zijn…?””. Boven staat de tekst “”Vox populi”” wat “”de mening van het volk”” betekent.Waarschijnlijk is het idee dat men in Nederland in algemeen denkt dat Hitler symbolisch gelijk staat aan een varken staat. Het geslachte varken toont het negatieve gevoel naar Hitler toe.","/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2025%2F10%2Fimage-4.png"
"kleio|https://www.vgnkleio.nl/bronnen/spotprent-over-de-benoeming-van-adolf-hitler-tot-rijkskanselier","Kleio","TEXT","Spotprent over de benoeming van Adolf Hitler tot rijkskanselier","https://www.vgnkleio.nl/bronnen/spotprent-over-de-benoeming-van-adolf-hitler-tot-rijkskanselier","9","KA42","Getoond is de personificatie van De Notenkraker die voor een bord staat met de tekst “Hitler benoemt tot rijkskanselier”. Op 30 januari 1933 werd er een nieuw kabinet beëdigd waarin Hitler en de nazipartij belangrijke posten kreeg. Hiermee kon Hitler vervolgens zijn macht uitbreiden. Op de prent is een ondertitel te lezen: De Notenkraker: “Daar zullen we nog wel eens een hartig woordje over spreken!”. In latere edities van De Notenkraker komt kritiek op Hitler en zijn nazipartij veelal naar voren. Spotprent over de benoeming van Adolf Hitler tot rijkskanselier","Getoond is de personificatie van De Notenkraker die voor een bord staat met de tekst “Hitler benoemt tot rijkskanselier”. Op 30 januari 1933 werd er een nieuw kabinet beëdigd waarin Hitler en de nazipartij belangrijke posten kreeg. Hiermee kon Hitler vervolgens zijn macht uitbreiden. Op de prent is een ondertitel te lezen: De Notenkraker: “Daar zullen we nog wel eens een hartig woordje over spreken!”. In latere edities van De Notenkraker komt kritiek op Hitler en zijn nazipartij veelal naar voren. Spotprent over de benoeming van Adolf Hitler tot rijkskanselier","/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2025%2F09%2Fimage-13.png"
"kleio|https://www.vgnkleio.nl/bronnen/hitlers-triomfboog","Kleio","TEXT","Hitlers triomfboog","https://www.vgnkleio.nl/bronnen/hitlers-triomfboog","9","KA42","Adolf Hitler maakt in de jaren 1920 een schets van een triomfboog voor in Berlijn:Toelichting:Een triomfboog wordt geplaatst om een overwinning te herdenken. In dit ontwerp staan op de muren van de triomfboog de namen van 1,8 miljoen Duitse slachtoffers van de Eerste Wereldoorlog gegraveerd. Rechtsonder op de tekening staan mensen getekend om de grootte van de triomfboog te tonen.","Adolf Hitler maakt in de jaren 1920 een schets van een triomfboog voor in Berlijn:Toelichting:Een triomfboog wordt geplaatst om een overwinning te herdenken. In dit ontwerp staan op de muren van de triomfboog de namen van 1,8 miljoen Duitse slachtoffers van de Eerste Wereldoorlog gegraveerd. Rechtsonder op de tekening staan mensen getekend om de grootte van de triomfboog te tonen.","/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2025%2F07%2Fimage-49.png"
"kleio|https://www.vgnkleio.nl/bronnen/hitler-poseert-met-leden-van-de-sa","Kleio","TEXT","Hitler poseert met leden van de SA","https://www.vgnkleio.nl/bronnen/hitler-poseert-met-leden-van-de-sa","9","KA42","Een foto uit 1931 getiteld ‘Hitler bezoekt een SA-Reichsführerschule”:ToelichtingDe Sturmabteilung (ook wel SA of Bruinhemden genoemd) was een door Adolf Hitler in 1921 opgerichte beschermingsdienst (knokploeg) met in eerste instantie de taak om partijvergaderingen van de Nationaalsocialistische Duitse Arbeiderspartij (NSDAP) te beschermen tegen politieke tegenstanders en als neventaak het intimideren van politieke tegenstanders.","Een foto uit 1931 getiteld ‘Hitler bezoekt een SA-Reichsführerschule”:ToelichtingDe Sturmabteilung (ook wel SA of Bruinhemden genoemd) was een door Adolf Hitler in 1921 opgerichte beschermingsdienst (knokploeg) met in eerste instantie de taak om partijvergaderingen van de Nationaalsocialistische Duitse Arbeiderspartij (NSDAP) te beschermen tegen politieke tegenstanders en als neventaak het intimideren van politieke tegenstanders.","/api/image-proxy?url=https%3A%2F%2Flh7-rt.googleusercontent.com%2Fdocsz%2FAD_4nXeAS6nUVwAwHx-193ex_bXlAUfD-uFkOYrdAB1YMGSfJxaemDxZhyR_Qk9Hxl5GViBxyXeN5hhwput3I-OTzrLEjsxntLEYV6bU7q1wo_p_aqKH7yQVDUqE3nkQXyQLQ5p1sToY6C3Yvou4y6orIFQ%3Fkey%3DAgrdxqWnw6c65lmDJWQGPs3L"
"kleio|https://www.vgnkleio.nl/bronnen/hitler-in-het-orkest","Kleio","TEXT","Hitler in het orkest","https://www.vgnkleio.nl/bronnen/hitler-in-het-orkest","9","KA42","In 1936 maakt Eppo Doeve deze prent voor De Haagse Post met als titel “Het Europeesch concert”:Onderschrift:De Führer behoudt zich het recht voor, het programma willekeurig te wijzigen.Toelichting:Führer is de titel van Hitler.Van links naar rechts zijn afgebeeld: Hitler (met tuba), de Britse premier Chamberlain (met viool), de premier van Frankrijk Blum (met saxofoon), de leider van Italië Mussolini (met mandoline).Op de bladmuziek staat: “geen agressie”.Op een vallend muziekblad staat: “Locarno”, wat verwijst naar het Verdrag van Locarno uit 1925.Onder zijn stoel houdt Hitler de muziek van “De Wacht aan de Rijn” vast, symbolisch voor de Duitse Rijngrens in het westen en voor de Frans-Duitse tegenstelling na 1871.","In 1936 maakt Eppo Doeve deze prent voor De Haagse Post met als titel “Het Europeesch concert”:Onderschrift:De Führer behoudt zich het recht voor, het programma willekeurig te wijzigen.Toelichting:Führer is de titel van Hitler.Van links naar rechts zijn afgebeeld: Hitler (met tuba), de Britse premier Chamberlain (met viool), de premier van Frankrijk Blum (met saxofoon), de leider van Italië Mussolini (met mandoline).Op de bladmuziek staat: “geen agressie”.Op een vallend muziekblad staat: “Locarno”, wat verwijst naar het Verdrag van Locarno uit 1925.Onder zijn stoel houdt Hitler de muziek van “De Wacht aan de Rijn” vast, symbolisch voor de Duitse Rijngrens in het westen en voor de Frans-Duitse tegenstelling na 1871.","/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2024%2F09%2Fimage-2-698x1024.png"
